Product_Row_ID,Customer_Row_ID,Date,Category,Sales,City,State,Customer_Name,Product_ID,Sub_Category,Order_ID
4535,4535,19-03-2016,Office Supplies,11.96,Los Angeles,California,Mike Caudle,OFF-PA-10001947,Paper,CA-2016-163104
4536,4536,08-07-2018,Furniture,15.84,Seattle,Washington,Vicky Freymann,FUR-FU-10003142,Furnishings,CA-2018-138464
4540,4540,27-02-2016,Technology,105.98,Providence,Rhode Island,Erin Smith,TEC-PH-10003800,Phones,CA-2016-104129
4542,4542,16-06-2018,Office Supplies,5.936,Chicago,Illinois,Michael Kennedy,OFF-BI-10000756,Binders,US-2018-132206
4543,4543,30-03-2018,Office Supplies,325.86,Oklahoma City,Oklahoma,Tony Molinari,OFF-EN-10004206,Envelopes,CA-2018-113474
4544,4544,12-07-2016,Furniture,383.607,Chicago,Illinois,Rob Lucas,FUR-CH-10004477,Chairs,CA-2016-126557
4551,4551,30-04-2018,Office Supplies,5.76,Manchester,Connecticut,Neoma Murray,OFF-LA-10003388,Labels,US-2018-107636
4552,4552,13-07-2015,Furniture,351.216,Los Angeles,California,Grace Kelly,FUR-TA-10002855,Tables,US-2015-165862
4553,4553,27-12-2015,Furniture,230.28,San Francisco,California,Jeremy Farry,FUR-CH-10004886,Chairs,US-2015-106334
4555,4555,27-02-2017,Office Supplies,56.82,La Crosse,Wisconsin,Eric Barreto,OFF-BI-10004738,Binders,CA-2017-101448
4556,4556,23-03-2016,Office Supplies,31.56,Florence,South Carolina,Sheri Gordon,OFF-FA-10003112,Fasteners,CA-2016-130218
4558,4558,21-10-2018,Office Supplies,8.559,Glendale,Arizona,Natalie DeCherney,OFF-BI-10003984,Binders,US-2018-117331
4559,4559,31-12-2015,Office Supplies,49.568,El Paso,Texas,Candace McMahon,OFF-EN-10004773,Envelopes,CA-2015-127383
4560,4560,05-05-2015,Furniture,127.869,San Antonio,Texas,Emily Burns,FUR-CH-10001146,Chairs,CA-2015-110219
4561,4561,04-12-2016,Office Supplies,271.44,Los Angeles,California,Harry Marie,OFF-EN-10003296,Envelopes,CA-2016-118871
4564,4564,26-09-2018,Furniture,419.136,Miramar,Florida,Sanjit Jacobs,FUR-CH-10003298,Chairs,CA-2018-129490
4565,4565,09-12-2015,Office Supplies,100.704,Mesa,Arizona,Dario Medina,OFF-ST-10004950,Storage,CA-2015-101175
4566,4566,03-12-2018,Office Supplies,45.216,Fayetteville,North Carolina,Matt Collins,OFF-AP-10002350,Appliances,US-2018-149510
4569,4569,08-11-2016,Office Supplies,10.476,Houston,Texas,Duane Benoit,OFF-BI-10003291,Binders,CA-2016-111990
4570,4570,19-04-2015,Furniture,76.14,San Jose,California,Nicole Fjeld,FUR-FU-10004017,Furnishings,CA-2015-169460
4571,4571,25-05-2016,Office Supplies,21.24,Wichita,Kansas,Nathan Mautz,OFF-AR-10002445,Art,US-2016-152128
4573,4573,17-07-2018,Technology,479.984,Los Angeles,California,Alejandro Ballentine,TEC-CO-10004202,Copiers,CA-2018-126662
4574,4574,12-12-2017,Technology,657.93,Jackson,Michigan,Matthew Grinstein,TEC-PH-10002103,Phones,CA-2017-139395
4578,4578,11-04-2015,Office Supplies,9.584,Lewiston,Idaho,Sanjit Engle,OFF-BI-10004817,Binders,US-2015-121734
4579,4579,09-06-2016,Office Supplies,113.1,Hampton,Virginia,Anthony Garverick,OFF-BI-10001670,Binders,CA-2016-110947
4580,4580,27-07-2015,Office Supplies,65.78,New York City,New York,Aaron Smayling,OFF-PA-10002709,Paper,US-2015-150126
4581,4581,31-07-2016,Technology,239.7,Hattiesburg,Mississippi,Allen Rosenblatt,TEC-AC-10004469,Accessories,CA-2016-164427
4582,4582,19-09-2017,Furniture,25.632,Philadelphia,Pennsylvania,Anne Pryor,FUR-FU-10003424,Furnishings,CA-2017-120250
4583,4583,10-06-2017,Office Supplies,23.616,Philadelphia,Pennsylvania,Joy Bell-,OFF-LA-10003720,Labels,CA-2017-121993
4584,4584,26-08-2017,Office Supplies,8.26,Los Angeles,California,Tom Stivers,OFF-AR-10000390,Art,US-2017-100405
4585,4585,02-11-2018,Office Supplies,76.58,Danville,California,Nancy Lomonaco,OFF-EN-10001335,Envelopes,US-2018-163790
4591,4591,26-12-2017,Office Supplies,17.76,Los Angeles,California,Mike Caudle,OFF-SU-10000952,Supplies,CA-2017-129868
4597,4597,05-12-2017,Office Supplies,33.92,Washington,District of Columbia,Tony Chapman,OFF-AR-10000034,Art,CA-2017-140564
4598,4598,28-08-2018,Office Supplies,21.81,Milwaukee,Wisconsin,Matthew Grinstein,OFF-SU-10004115,Supplies,US-2018-169502
4600,4600,16-07-2016,Furniture,150.98,Baltimore,Maryland,Michael Granlund,FUR-CH-10004853,Chairs,CA-2016-146948
4603,4603,26-05-2016,Office Supplies,18.272,Jacksonville,North Carolina,Ben Ferrer,OFF-PA-10003790,Paper,US-2016-113327
4607,4607,28-05-2016,Technology,45.99,Rochester,New York,Maxwell Schwartz,TEC-PH-10004093,Phones,CA-2016-135020
4611,4611,09-11-2018,Furniture,47.12,Oceanside,California,Joel Eaton,FUR-FU-10000023,Furnishings,US-2018-141852
4612,4612,24-01-2017,Office Supplies,31.36,Gulfport,Mississippi,Henry Goldwyn,OFF-BI-10000285,Binders,CA-2017-109407
4613,4613,31-12-2017,Office Supplies,47.616,Jacksonville,Florida,Emily Phan,OFF-AR-10000588,Art,US-2017-165953
4615,4615,05-09-2017,Office Supplies,62.79,Houston,Texas,Gary Hansen,OFF-AP-10002457,Appliances,CA-2017-144540
4617,4617,04-09-2016,Technology,134.376,Houston,Texas,David Smith,TEC-AC-10000109,Accessories,CA-2016-159863
4618,4618,21-09-2016,Technology,589.9,Everett,Massachusetts,Tracy Hopkins,TEC-PH-10002415,Phones,CA-2016-117800
4620,4620,24-12-2018,Technology,2879.952,Los Angeles,California,Robert Marley,TEC-CO-10001449,Copiers,CA-2018-145219
4622,4622,05-10-2016,Office Supplies,77.55,Wilmington,Delaware,Sylvia Foulston,OFF-ST-10001328,Storage,CA-2016-161214
4623,4623,09-09-2018,Office Supplies,8.832,Columbia,Tennessee,Sean O'Donnell,OFF-SU-10001225,Supplies,CA-2018-147228
4627,4627,13-11-2017,Office Supplies,77.55,New York City,New York,Cyma Kinney,OFF-ST-10003455,Storage,CA-2017-101336
4631,4631,15-10-2016,Furniture,17.14,Mount Pleasant,Michigan,Guy Armstrong,FUR-FU-10000719,Furnishings,US-2016-126235
4632,4632,03-08-2018,Office Supplies,51.75,San Francisco,California,Bruce Degenhardt,OFF-LA-10001297,Labels,CA-2018-168396
4634,4634,21-08-2016,Furniture,586.398,San Francisco,California,David Smith,FUR-BO-10003893,Bookcases,CA-2016-130456
4636,4636,12-03-2018,Office Supplies,242.94,San Francisco,California,Bill Stewart,OFF-ST-10000736,Storage,CA-2018-116288
4637,4637,27-04-2018,Office Supplies,123.92,Los Angeles,California,Arthur Prichep,OFF-AR-10003373,Art,CA-2018-168228
4640,4640,11-09-2017,Technology,1599.92,Newport News,Virginia,Jill Fjeld,TEC-CO-10001943,Copiers,CA-2017-102162
4642,4642,22-10-2018,Office Supplies,3.168,Fort Collins,Colorado,Helen Abelman,OFF-BI-10000831,Binders,CA-2018-130141
4644,4644,02-08-2016,Office Supplies,6.368,Seattle,Washington,Corey-Lock,OFF-BI-10002003,Binders,CA-2016-147501
4646,4646,12-08-2017,Furniture,145.764,New York City,New York,Becky Castell,FUR-CH-10000225,Chairs,CA-2017-143910
4647,4647,30-05-2015,Office Supplies,13.62,Richmond,Virginia,Ellis Ballard,OFF-PA-10001622,Paper,CA-2015-146885
4648,4648,26-04-2017,Furniture,434.646,New York City,New York,Dennis Bolton,FUR-CH-10004983,Chairs,CA-2017-139556
4649,4649,14-05-2018,Office Supplies,440.19,Seattle,Washington,Ken Black,OFF-PA-10003228,Paper,CA-2018-129357
4651,4651,08-04-2018,Office Supplies,244.55,San Francisco,California,Adrian Hane,OFF-PA-10001878,Paper,CA-2018-150987
4653,4653,17-02-2018,Office Supplies,11.76,Perth Amboy,New Jersey,Gary Hansen,OFF-PA-10001838,Paper,CA-2018-132647
4655,4655,24-06-2018,Office Supplies,2.88,San Francisco,California,Kean Thornton,OFF-FA-10001332,Fasteners,CA-2018-159107
4656,4656,05-05-2015,Office Supplies,45.248,Freeport,Illinois,Katharine Harms,OFF-ST-10003442,Storage,CA-2015-160738
4657,4657,03-05-2016,Office Supplies,59.904,Philadelphia,Pennsylvania,Stewart Visinsky,OFF-AR-10001468,Art,CA-2016-112130
4664,4664,18-09-2017,Office Supplies,3,Jacksonville,Florida,Patrick O'Brill,OFF-LA-10002787,Labels,CA-2017-111409
4665,4665,22-09-2017,Office Supplies,7.506,Pembroke Pines,Florida,Amy Cox,OFF-BI-10004022,Binders,CA-2017-116232
4667,4667,10-01-2017,Furniture,79.92,Seattle,Washington,Ken Black,FUR-FU-10000076,Furnishings,CA-2017-116547
4669,4669,06-05-2018,Office Supplies,11.06,Fort Worth,Texas,Dorothy Badders,OFF-BI-10002827,Binders,US-2018-133200
4672,4672,31-07-2017,Office Supplies,283.14,Detroit,Michigan,Ken Lonsdale,OFF-AP-10001005,Appliances,CA-2017-133550
4676,4676,27-03-2018,Furniture,15.008,Philadelphia,Pennsylvania,Alejandro Grove,FUR-FU-10003832,Furnishings,CA-2018-139416
4677,4677,14-03-2015,Office Supplies,33.088,Logan,Utah,Jason Fortune-,OFF-BI-10001617,Binders,CA-2015-114510
4682,4682,14-07-2017,Office Supplies,29.61,Auburn,New York,Richard Eichhorn,OFF-FA-10000936,Fasteners,CA-2017-169215
4683,4683,01-12-2017,Technology,863.928,Raleigh,North Carolina,Mike Vittorini,TEC-PH-10003811,Phones,CA-2017-127698
4684,4684,29-08-2017,Furniture,241.92,Philadelphia,Pennsylvania,George Bell,FUR-TA-10004152,Tables,CA-2017-159912
4688,4688,24-06-2017,Technology,440.91,Richmond,Indiana,Hunter Lopez,TEC-PH-10001305,Phones,CA-2017-101987
4689,4689,30-03-2018,Office Supplies,5.715,Lancaster,Pennsylvania,Becky Pak,OFF-BI-10001525,Binders,US-2018-154851
4690,4690,20-12-2015,Furniture,51.968,Tucson,Arizona,Carol Triggs,FUR-FU-10001876,Furnishings,CA-2015-138681
4695,4695,17-12-2016,Office Supplies,29.52,Detroit,Michigan,John Lee,OFF-BI-10000320,Binders,US-2016-138121
4700,4700,11-05-2018,Office Supplies,5.248,Austin,Texas,Julie Kriz,OFF-AR-10003481,Art,CA-2018-140298
4704,4704,24-06-2017,Office Supplies,8.712,Houston,Texas,Dave Hallsten,OFF-AP-10002082,Appliances,CA-2017-166240
4705,4705,17-05-2017,Office Supplies,65.17,Waterbury,Connecticut,Arthur Gainer,OFF-SU-10000381,Supplies,CA-2017-158435
4708,4708,29-06-2018,Office Supplies,895.92,Los Angeles,California,William Brown,OFF-BI-10003091,Binders,CA-2018-138149
4712,4712,31-03-2015,Office Supplies,0.852,Philadelphia,Pennsylvania,Jas O'Carroll,OFF-BI-10003529,Binders,CA-2015-112403
4713,4713,16-12-2015,Office Supplies,36.288,Huntsville,Texas,Ed Jacobs,OFF-PA-10000029,Paper,CA-2015-108273
4715,4715,18-05-2018,Technology,344.704,Portland,Oregon,Adrian Barton,TEC-PH-10002200,Phones,CA-2018-121643
4716,4716,12-05-2016,Technology,201.584,Louisville,Colorado,Larry Tron,TEC-PH-10000441,Phones,US-2016-122910
4717,4717,03-12-2018,Furniture,521.96,Seattle,Washington,Corinna Mitchell,FUR-TA-10002958,Tables,CA-2018-143126
4718,4718,12-12-2016,Office Supplies,8.22,Baltimore,Maryland,Eric Murdock,OFF-AR-10001662,Art,CA-2016-129042
4719,4719,10-10-2016,Office Supplies,45.36,San Francisco,California,Denny Joy,OFF-PA-10004101,Paper,CA-2016-109736
4720,4720,18-04-2016,Office Supplies,947.17,Los Angeles,California,Deanra Eno,OFF-ST-10002756,Storage,CA-2016-142601
4722,4722,07-06-2015,Furniture,268.935,Aurora,Illinois,Nick Radford,FUR-TA-10002041,Tables,CA-2015-106229
4723,4723,01-09-2018,Office Supplies,7.58,Seattle,Washington,Christine Kargatis,OFF-AR-10001166,Art,US-2018-135230
4724,4724,22-05-2017,Office Supplies,14.73,Athens,Georgia,Jeremy Farry,OFF-LA-10004345,Labels,CA-2017-159653
4725,4725,11-11-2017,Office Supplies,9.888,Apopka,Florida,Laurel Beltran,OFF-BI-10002852,Binders,CA-2017-131968
4727,4727,25-11-2015,Office Supplies,1117.92,New York City,New York,Mike Pelletier,OFF-ST-10003470,Storage,CA-2015-119151
4729,4729,07-11-2015,Office Supplies,123.144,San Francisco,California,Lena Hernandez,OFF-BI-10003684,Binders,CA-2015-123323
4730,4730,18-07-2017,Technology,15.576,Dallas,Texas,Susan Vittorini,TEC-AC-10000487,Accessories,CA-2017-124681
4731,4731,29-03-2016,Office Supplies,212.64,San Diego,California,Richard Bierner,OFF-PA-10001736,Paper,US-2016-103996
4735,4735,07-04-2017,Furniture,658.746,New York City,New York,Dorris liebe,FUR-CH-10000454,Chairs,CA-2017-120530
4736,4736,13-06-2016,Office Supplies,8.26,Lewiston,Maine,Penelope Sewall,OFF-BI-10004970,Binders,CA-2016-155054
4739,4739,18-02-2016,Office Supplies,61.06,Long Beach,California,Guy Thornton,OFF-LA-10003510,Labels,CA-2016-105725
4741,4741,12-11-2018,Office Supplies,9.96,Seattle,Washington,Christine Sundaresam,OFF-LA-10004853,Labels,CA-2018-164364
4744,4744,05-03-2018,Office Supplies,7.9,Rochester,Minnesota,Julia Dunbar,OFF-FA-10002763,Fasteners,CA-2018-168123
4748,4748,03-03-2017,Office Supplies,25.35,San Francisco,California,Theresa Swint,OFF-SU-10004782,Supplies,CA-2017-120005
4750,4750,24-12-2017,Office Supplies,33.4,Seattle,Washington,Benjamin Venier,OFF-PA-10002986,Paper,CA-2017-123526
4751,4751,07-10-2017,Technology,837.6,Spokane,Washington,Dionis Lloyd,TEC-MA-10001972,Machines,CA-2017-127649
4752,4752,09-12-2017,Technology,40.68,Franklin,Tennessee,Emily Burns,TEC-PH-10000169,Phones,CA-2017-159989
4753,4753,20-11-2018,Furniture,209.568,Jackson,Tennessee,Erica Smith,FUR-CH-10001482,Chairs,CA-2018-103499
4754,4754,12-12-2016,Technology,22.368,Austin,Texas,Joni Blumstein,TEC-AC-10002018,Accessories,US-2016-167220
4755,4755,03-02-2018,Office Supplies,3.882,Pembroke Pines,Florida,Shahid Collister,OFF-BI-10000301,Binders,CA-2018-126354
4757,4757,21-09-2018,Office Supplies,1.908,Philadelphia,Pennsylvania,Emily Burns,OFF-BI-10004141,Binders,CA-2018-169817
4758,4758,30-04-2018,Office Supplies,43.372,Danville,Illinois,Tony Chapman,OFF-BI-10001575,Binders,US-2018-144582
4759,4759,03-11-2015,Technology,783.96,New York City,New York,Speros Goranitis,TEC-PH-10000984,Phones,CA-2015-121573
4762,4762,30-12-2017,Office Supplies,5.904,Columbus,Ohio,Bryan Mills,OFF-LA-10003720,Labels,CA-2017-117660
4764,4764,17-09-2015,Office Supplies,182.94,Chula Vista,California,Nick Radford,OFF-EN-10001453,Envelopes,CA-2015-112851
4765,4765,24-11-2018,Office Supplies,27.76,San Francisco,California,Patrick Gardner,OFF-AR-10001860,Art,CA-2018-123701
4766,4766,24-04-2016,Office Supplies,25.99,New York City,New York,Deborah Brumfield,OFF-AR-10001044,Art,CA-2016-118227
4767,4767,09-03-2016,Technology,113.52,San Antonio,Texas,Noel Staavos,TEC-AC-10002473,Accessories,CA-2016-123155
4769,4769,02-06-2018,Office Supplies,25.344,Jacksonville,North Carolina,Cari Schnelling,OFF-PA-10004733,Paper,CA-2018-158883
4770,4770,19-09-2017,Office Supplies,11.952,San Francisco,California,Chuck Clark,OFF-BI-10003355,Binders,US-2017-114888
4772,4772,31-10-2015,Technology,742.336,Avondale,Arizona,Amy Cox,TEC-PH-10000486,Phones,US-2015-167262
4773,4773,23-11-2018,Furniture,6.464,Chicago,Illinois,Christopher Martinez,FUR-FU-10004909,Furnishings,CA-2018-119746
4776,4776,16-11-2018,Office Supplies,23.36,Escondido,California,Eileen Kiefer,OFF-AR-10000255,Art,CA-2018-108091
4777,4777,19-02-2017,Office Supplies,8.67,Long Beach,New York,Cyma Kinney,OFF-LA-10004425,Labels,CA-2017-101630
4779,4779,07-11-2018,Office Supplies,100.94,Newark,Delaware,Pete Kriz,OFF-AP-10000696,Appliances,CA-2018-132346
4780,4780,08-07-2015,Furniture,63.882,Buffalo,New York,Michelle Huthwaite,FUR-CH-10002647,Chairs,CA-2015-150301
4781,4781,07-11-2015,Furniture,683.144,Houston,Texas,Steven Cartwright,FUR-CH-10002758,Chairs,CA-2015-159310
4784,4784,28-01-2018,Office Supplies,279.9,Wichita,Kansas,Giulietta Baptist,OFF-PA-10000806,Paper,US-2018-147984
4785,4785,11-12-2016,Office Supplies,13.12,Colorado Springs,Colorado,Irene Maddox,OFF-AR-10001473,Art,CA-2016-104346
4794,4794,29-06-2016,Office Supplies,24.96,New York City,New York,Michelle Moray,OFF-PA-10002870,Paper,US-2016-141684
4795,4795,16-03-2016,Furniture,43.13,Los Angeles,California,Monica Federle,FUR-FU-10001215,Furnishings,CA-2016-144722
4796,4796,13-08-2016,Office Supplies,5.64,Marietta,Georgia,Clytie Kelty,OFF-BI-10004187,Binders,CA-2016-120516
4797,4797,14-05-2017,Office Supplies,57.582,Jacksonville,Florida,Michael Kennedy,OFF-BI-10001718,Binders,US-2017-148901
4804,4804,13-07-2018,Technology,39.594,Philadelphia,Pennsylvania,Mark Hamilton,TEC-PH-10003885,Phones,CA-2018-136364
4806,4806,22-11-2016,Office Supplies,37.94,Los Angeles,California,Nathan Gelder,OFF-PA-10000176,Paper,CA-2016-137708
4809,4809,23-11-2015,Office Supplies,62.808,Philadelphia,Pennsylvania,Phillip Breyer,OFF-EN-10003040,Envelopes,CA-2015-149055
4810,4810,27-12-2016,Office Supplies,195.64,Eau Claire,Wisconsin,Richard Eichhorn,OFF-PA-10003228,Paper,CA-2016-151589
4812,4812,14-11-2017,Furniture,380.058,Philadelphia,Pennsylvania,Eugene Barchas,FUR-CH-10000785,Chairs,CA-2017-121370
4815,4815,08-05-2017,Office Supplies,17.94,Los Angeles,California,Trudy Brown,OFF-PA-10002751,Paper,CA-2017-111696
4816,4816,26-12-2015,Office Supplies,18.264,Philadelphia,Pennsylvania,Maureen Gnade,OFF-PA-10004569,Paper,CA-2015-139598
4820,4820,08-06-2018,Office Supplies,10.36,Norwich,Connecticut,Liz Willingham,OFF-BI-10004040,Binders,CA-2018-117436
4821,4821,07-04-2016,Office Supplies,463.248,San Antonio,Texas,Peter Fuller,OFF-AP-10002651,Appliances,CA-2016-140025
4823,4823,10-07-2017,Office Supplies,44.856,Yuma,Arizona,Nick Zandusky,OFF-BI-10001658,Binders,CA-2017-134222
4824,4824,21-11-2017,Technology,30.345,Columbus,Ohio,Chloris Kastensmidt,TEC-MA-10000752,Machines,CA-2017-140018
4827,4827,12-11-2018,Office Supplies,14.016,Los Angeles,California,Jim Epp,OFF-BI-10003460,Binders,US-2018-136707
4828,4828,01-11-2015,Office Supplies,69.52,Richmond,Kentucky,Jack O'Briant,OFF-ST-10000464,Storage,CA-2015-152562
4830,4830,15-05-2017,Office Supplies,13.776,New York City,New York,Thomas Thornton,OFF-BI-10002393,Binders,CA-2017-152408
4831,4831,07-11-2015,Office Supplies,245.88,Wausau,Wisconsin,Maribeth Schnelling,OFF-AP-10001293,Appliances,CA-2015-120278
4835,4835,05-10-2018,Office Supplies,39.92,San Francisco,California,Mike Pelletier,OFF-BI-10002571,Binders,CA-2018-167661
4838,4838,01-06-2018,Office Supplies,3.798,Dublin,Ohio,Fred Harton,OFF-BI-10003429,Binders,CA-2018-106831
4841,4841,20-11-2018,Furniture,27.58,Henderson,Kentucky,Sample Company A,FUR-FU-10000629,Furnishings,CA-2018-154123
4842,4842,23-12-2017,Office Supplies,5.553,Bowling Green,Ohio,Neoma Murray,OFF-BI-10001267,Binders,CA-2017-136049
4843,4843,29-09-2018,Office Supplies,243.92,Memphis,Tennessee,Jas O'Carroll,OFF-ST-10001418,Storage,CA-2018-118402
4844,4844,07-11-2017,Office Supplies,14.96,Lakewood,New Jersey,Cindy Chapman,OFF-FA-10004968,Fasteners,US-2017-139388
4845,4845,04-04-2015,Office Supplies,7.184,Los Angeles,California,Mary Zewe,OFF-BI-10004140,Binders,US-2015-128685
4846,4846,23-07-2016,Office Supplies,10.512,Rochester,New York,Melanie Seite,OFF-BI-10003460,Binders,CA-2016-124044
4847,4847,25-06-2015,Technology,263.96,Salem,Oregon,Grace Kelly,TEC-PH-10002115,Phones,CA-2015-164469
4850,4850,08-09-2015,Office Supplies,5.88,Pasco,Washington,Marc Crier,OFF-AR-10003045,Art,CA-2015-107818
4854,4854,12-12-2015,Furniture,12.54,Oakland,California,Logan Haushalter,FUR-FU-10004270,Furnishings,CA-2015-113320
4857,4857,13-01-2016,Office Supplies,70.008,Los Angeles,California,Philip Brown,OFF-BI-10003364,Binders,CA-2016-137526
4860,4860,15-12-2018,Office Supplies,10.192,Oak Park,Illinois,Saphhira Shifley,OFF-AR-10000823,Art,CA-2018-136063
4861,4861,18-12-2017,Office Supplies,1793.98,Morristown,New Jersey,Grace Kelly,OFF-BI-10001359,Binders,CA-2017-101546
4862,4862,11-04-2015,Technology,758.352,Austin,Texas,Gary Mitchum,TEC-PH-10001835,Phones,CA-2015-138940
4863,4863,10-11-2017,Office Supplies,20.368,New York City,New York,Sally Hughsby,OFF-BI-10001191,Binders,CA-2017-125164
4865,4865,26-06-2018,Technology,239.97,New York City,New York,Steven Cartwright,TEC-PH-10001425,Phones,CA-2018-163531
4866,4866,13-11-2018,Furniture,2404.704,Seattle,Washington,Ted Trevino,FUR-CH-10001215,Chairs,CA-2018-122490
4870,4870,24-11-2018,Technology,89.988,Lancaster,Pennsylvania,Shaun Chance,TEC-PH-10003437,Phones,CA-2018-131366
4872,4872,23-05-2018,Office Supplies,1.824,Houston,Texas,Ken Lonsdale,OFF-FA-10000840,Fasteners,CA-2018-164042
4876,4876,02-12-2015,Technology,119.8,Columbus,Ohio,Katherine Nockton,TEC-AC-10001267,Accessories,CA-2015-132864
4877,4877,03-10-2015,Office Supplies,61.568,Durham,North Carolina,Sara Luxemburg,OFF-ST-10000532,Storage,US-2015-155817
4879,4879,29-07-2017,Office Supplies,2.214,Pensacola,Florida,Pierre Wener,OFF-BI-10000201,Binders,US-2017-131891
4880,4880,02-11-2018,Office Supplies,5.32,Henderson,Kentucky,Thomas Boland,OFF-EN-10004846,Envelopes,CA-2018-143567
4884,4884,08-03-2018,Office Supplies,171.2,Anaheim,California,Alan Hwang,OFF-BI-10003876,Binders,CA-2018-104080
4886,4886,16-12-2015,Office Supplies,114.2,Detroit,Michigan,Steve Chapman,OFF-PA-10000595,Paper,CA-2015-151379
4887,4887,28-11-2017,Furniture,182.67,Marietta,Georgia,Randy Ferguson,FUR-CH-10004477,Chairs,CA-2017-163167
4891,4891,23-12-2017,Office Supplies,8.82,Seattle,Washington,Edward Hooks,OFF-AR-10001246,Art,CA-2017-135776
4898,4898,15-10-2015,Furniture,183.372,Parma,Ohio,Anna Chung,FUR-CH-10003761,Chairs,US-2015-122021
4900,4900,22-08-2017,Office Supplies,26.352,Gresham,Oregon,Sheri Gordon,OFF-BI-10000088,Binders,CA-2017-130484
4901,4901,17-12-2018,Office Supplies,481.32,Anaheim,California,Christine Abelman,OFF-ST-10001526,Storage,CA-2018-120936
4903,4903,07-03-2018,Office Supplies,25.92,New York City,New York,Shahid Hopkins,OFF-BI-10003669,Binders,CA-2018-110884
4905,4905,01-12-2015,Furniture,674.058,Houston,Texas,Matt Connell,FUR-CH-10003746,Chairs,US-2015-161613
4906,4906,14-10-2015,Office Supplies,22.92,Concord,New Hampshire,Jim Epp,OFF-BI-10003476,Binders,US-2015-146353
4908,4908,18-11-2015,Office Supplies,11.808,Fairfield,Ohio,MaryBeth Skach,OFF-BI-10001757,Binders,CA-2015-133809
4910,4910,14-01-2018,Office Supplies,18.336,Johnson City,Tennessee,Brosina Hoffman,OFF-EN-10001219,Envelopes,CA-2018-127306
4915,4915,24-09-2016,Office Supplies,35.96,Seattle,Washington,Max Engle,OFF-AR-10004042,Art,CA-2016-161830
4917,4917,09-10-2018,Office Supplies,67.144,League City,Texas,Maria Bertelson,OFF-AR-10004344,Art,CA-2018-163125
4919,4919,02-01-2017,Furniture,173.94,Gaithersburg,Maryland,Brendan Murry,FUR-BO-10004709,Bookcases,CA-2017-160304
4921,4921,19-08-2018,Office Supplies,2.296,Chicago,Illinois,Sonia Cooley,OFF-BI-10002393,Binders,CA-2018-101728
4922,4922,25-12-2018,Office Supplies,96.08,Huntsville,Alabama,Mick Hernandez,OFF-PA-10004381,Paper,CA-2018-114055
4926,4926,10-09-2018,Office Supplies,14.88,Lawrence,Massachusetts,Alex Russell,OFF-AR-10003338,Art,CA-2018-126438
4927,4927,19-10-2018,Furniture,91.275,Chicago,Illinois,Mary O'Rourke,FUR-TA-10003008,Tables,CA-2018-117653
4928,4928,01-12-2018,Office Supplies,19.44,Fairfield,Connecticut,Alan Dominguez,OFF-PA-10001972,Paper,CA-2018-143245
4930,4930,02-09-2015,Office Supplies,57.75,New York City,New York,Katherine Ducich,OFF-AR-10000658,Art,US-2015-138828
4932,4932,25-03-2018,Office Supplies,23.1,Seattle,Washington,Filia McAdams,OFF-AR-10001446,Art,CA-2018-143651
4933,4933,28-09-2016,Office Supplies,12.536,Aurora,Colorado,Zuschuss Carroll,OFF-EN-10004483,Envelopes,CA-2016-106978
4936,4936,15-03-2016,Technology,16.776,Lehi,Utah,Karen Seio,TEC-PH-10003356,Phones,CA-2016-155124
4937,4937,06-01-2018,Office Supplies,33.74,Tuscaloosa,Alabama,Dennis Pardue,OFF-BI-10004728,Binders,CA-2018-150931
4938,4938,13-01-2015,Office Supplies,1325.85,San Francisco,California,Brian Dahlen,OFF-ST-10000078,Storage,CA-2015-157147
4941,4941,06-02-2016,Furniture,1268.82,Wilmington,Delaware,Ivan Liston,FUR-CH-10001708,Chairs,CA-2016-156482
4944,4944,21-12-2018,Office Supplies,375.34,Lafayette,Indiana,Liz Preis,OFF-ST-10004459,Storage,CA-2018-106782
4945,4945,05-09-2017,Office Supplies,96.08,Redondo Beach,California,Joseph Holt,OFF-PA-10004381,Paper,CA-2017-151372
4948,4948,04-10-2015,Office Supplies,29.24,Seattle,Washington,Joy Daniels,OFF-LA-10002475,Labels,CA-2015-102085
4949,4949,27-11-2018,Office Supplies,117.488,Los Angeles,California,Bill Donatelli,OFF-BI-10001989,Binders,CA-2018-107125
4951,4951,28-10-2017,Office Supplies,12.42,New York City,New York,Denise Leinenbach,OFF-AR-10004441,Art,CA-2017-125815
4952,4952,09-06-2016,Office Supplies,12.96,Royal Oak,Michigan,Nathan Cano,OFF-PA-10000304,Paper,CA-2016-144190
4953,4953,08-12-2018,Office Supplies,69.48,San Francisco,California,Alan Schoenberger,OFF-AP-10002670,Appliances,CA-2018-117926
4954,4954,16-03-2016,Technology,85.9,New York City,New York,Michael Stewart,TEC-PH-10001527,Phones,CA-2016-153906
4955,4955,09-06-2015,Office Supplies,18.06,North Las Vegas,Nevada,Thomas Seio,OFF-AR-10002335,Art,CA-2015-160262
4958,4958,20-03-2016,Office Supplies,2.512,Carrollton,Texas,Joe Kamberova,OFF-BI-10001308,Binders,CA-2016-127607
4960,4960,18-11-2017,Technology,61.192,Los Angeles,California,Tracy Collins,TEC-PH-10003357,Phones,CA-2017-166226
4962,4962,07-03-2015,Furniture,48.712,Seattle,Washington,Aaron Bergman,FUR-CH-10004477,Chairs,CA-2015-156587
